Lessonid,Description,Courseid,Id
220,220. Adding Validation to the Form,3,1202
221,221. Allowing the Selection of Items in the List,3,1201
221,221. Submitting &amp; Sending Cart Data,5,1700
221,221. A Typical Usecase,7,2038
221,221. Advanced Element Positioning,8,2220
221,221. Rendering Elements based on Objects,1,586
221,221. Environment Variables &amp; ConfigMaps,9,2604
221,221. Opening the Map Modal,10,2861
221,221. Integrar SQL Server/ Entity Framework /Export PDF en Reporte,17,3872
221,221. Agregar Elementos a Perfil Usuario Net Core,14,3542
221,221. Refactoring the Order service to use the Unit of work,24,4669
221,221. Popovers,28,6284
221,221. Adding a presence hub,25,5071
221,221. Crear modelos,29,6496
221,221. Publishing our app to Firebase,34,7489
221,221. Summary of section 19,33,7192
221,221. Tipos de Usuarios,41,8393
221,221. BONUS: Planos y Encuadres,46,9169
221,221. 221. Seleccionando los elementos,47,9708
221,221. 221. Introducción,49,9992
222,222. 222. Colocando imágenes finales en versión desktop web,49,9993
222,222. 222. Eliminando elementos,47,9709
222,222. Introducción a la Metodología de Trabajo,46,9190
222,222. Herramientas y Ajustes,41,8392
222,222. Introduction,33,7243
222,222. Resolving issues with the app and redeploying,34,7490
222,222. Modelo Vista Controlador - MVC,29,6547
222,222. Authenticating to SignalR,25,5072
222,222. Formularios,28,6285
222,222. Using the debugger to view the order creation,24,4668
222,222. Paginacion de Usuarios en NET Core - Parte 1,14,3541
222,222. Registrar y levantar servicios en Microsoft Azure,17,3873
222,222. Adding the ogle Maps SDK,10,2860
222,222. Module Summary,9,2605
222,222. for-in Loops &amp; Outputting Dynamic<br><span>Properties</span>,1,587
222,222. Working with Named Lines,8,2257
222,222. How Does a Transaction Work?,7,2039
222,222. Adding Better User Feedback,5,1699
222,222. Loading the Shopping List Items into the Form,3,1200
223,223. Updating existing Items,3,1199
223,223. Summary,5,1698
223,223. Useful Resources &amp; Links,7,2040
223,223. Understanding Column &amp; Row Shorthands,8,2258
223,223. Adding the Filter Functionality,1,588
223,223. Module Resources,9,2606
223,223. Rendering a Map,10,2859
223,223. Crear Base de Datos y Web App en Microsoft Azure,17,3874
223,223. Paginacion de Usuarios en NET Core - Parte 2,14,3547
223,223. Implementing the Order get methods,24,4667
223,223. Tablas,28,6286
223,223. Client side SignalR,25,5073
223,223. Controladores y rutas en Node,29,6546
223,223. End of course summary,34,7491
223,223. Adding a join entity,33,7242
223,223. Introducción e Inicio del Proyecto,41,8391
223,223. Definir Proyecto,46,9189
223,223. 223. Treeview,47,9710
223,223. 223. Colocando imágenes finales en versión tablet,49,9994
224,224. 224. Ajustando Character Styles,49,9995
224,224. 224. Introducci�n al gestor de clientes y su interfaz,47,9711
224,224. Audiencia,46,9188
224,224. Creando el Header del Blog,41,8364
224,224. Adding a handler for following,33,7241
224,224. Updating the Node Module packages to latest versions,34,7492
224,224. Método para guardar nuevos documentos,29,6545
224,224. Adding a presence tracker,25,5074
224,224. Bootstrap 4 vs. Bootstrap 5,28,6287
224,224. Order controller get methods,24,4666
224,224. Agregar Roles a Usuarios,14,3540
224,224. Migration de SQL Server local en Microsoft Azure,17,3875
224,224. Picking Locations via a Click on the Map,10,2858
224,224. Module Introduction,9,2607
224,224. Understanding Chaining (Property &amp;<br><span>Method Chaining)</span>,1,589
224,224. Working with Gaps,8,2259
224,224. Module Introduction,7,2041
224,224. Module Resources,5,1697
224,224. Resetting the Form,3,1198
225,225. Allowing the the User to Clear (Cancel) the Form,3,1197
225,225. Module Introduction,5,1696
225,225. Splitting Work Between the Driver &amp; the Shell,7,2042
225,225. The Object Spread Operator (...),1,590
225,225. Starting Project &amp; Our al,9,2608
225,225. Adding Named Template Areas,8,2311
225,225. Finding the Address for a Place,10,2864
225,225. Deploy de Proyecto ASP.NET Core y React Hooks en Microsoft Azure,17,3963
225,225. Agregar Role en Response Usuario,14,3538
225,225. Testing the order controller get methods,24,4665
225,225. Aprender programación y JavaScript básico desde cero,28,6316
225,225. Displaying online presence,25,5075
225,225. Listar proyectos del portafolio,29,6544
225,225. Updating the Firestore and Firebase methods with the new modular imports,34,7580
225,225. Adding the controller,33,7240
225,225. Estilos Generales del Blog,41,8365
225,225. Objetivos,46,9187
225,225. 225. Creando nuevos clientes,47,9712
225,225. 225. Finalizando el footer,49,9996
226,226. 226. Finalizando el Header,49,9997
226,226. 226. Finalizando nuestra aplicaci�n,47,9713
226,226. Ejercicio 1,46,9186
226,226. Estilos CSS del Header,41,8366
226,226. Update the profile class,33,7239
226,226. Where to access legacy content,34,7637
226,226. Devolver listado de proyectos,29,6543
226,226. CLASE BONUS,28,6422
226,226. Creating a message hub,25,5076
226,226. Shaping the order data,24,4672
226,226. Asignar seguridad para endpoints por role,14,3537
226,226. App E-Commerce con ASP.NET Core 5 y React Hooks,17,4020
226,226. Fetching a Static Image URL,10,2857
226,226. Creating a First Deployment,9,2579
226,226. Understanding Object.assign(),1,591
226,226. Preparing our Project,7,2043
226,226. Creating Automatically Generated Grid Areas,8,2310
226,226. Another Look At State In React Apps,5,1695
226,226. Allowing the Deletion of Shopping List Items,3,1196
227,227. Creating the Template for the (Reactive) Recipe Edit Form,3,1195
227,227. Redux vs React Context,5,1694
227,227. Using the Grid on our Project,8,2309
227,227. Installing Visual Studio Code,7,2044
227,227. Object Destructuring,1,592
227,227. Another Look at Services,9,2578
227,227. Displaying a Place Preview,10,2855
227,227. Agregar Identificador a usuario DTO,14,3536
227,227. AutoMapper config for orders,24,4664
227,227. Adding the send message method to the hub,25,5077
227,227. Actualizar datos,29,6542
227,227. Return a list of followers,33,7238
227,227. Creado el Contenido Principal del Blog,41,8367
227,227. Especificaciones Técnicas,46,9185
227,"227. 227. Introducci�n, que vamos a construir?",47,9714
227,227. 227. RetoquesFinales,49,9998
228,228. 228. Conclusión,49,9999
228,228. 228. Creando nuestro proyecto,47,9715
228,228. Inventario de Contenido,46,9184
228,228. Estilos CSS del Contenido Principal,41,8368
228,228. Adding the following property to the mapping configuration,33,7244
228,228. Borrar proyectos,29,6548
228,228. Adding the hub connection to the message service,25,5078
228,228. Another AutoMapper value resolver,24,4662
228,228. Ordenes de compra en Net Core,14,3535
228,228. Changing the Selection,10,2854
228,228. Multiple Containers in One Pod,9,2577
228,228. Checking for Property Existance,1,593
228,228. Installing the Node.js Driver,7,2045
228,228. Working with fit-content,8,2308
228,228. How Redux Works,5,1693
228,228. Creating the Form For Editing Recipes,3,1194
229,229. Syncing HTML with the Form,3,1193
229,229. Exploring The Core Redux Concepts,5,1692
229,229. Positioning Grid Elements,8,2307
229,229. Connecting Node.js &amp; the MonDB Cluster,7,2046
229,229. Introducing this,1,540
229,229. Pod-internal Communication,9,2561
229,229. Removing the Click Listener,10,2853
229,229. Agregar entidad Orden de Compra,14,3534
229,229. Summary of section 18,24,4661
229,229. Refactoring the message components to use the hub,25,5079
229,229. Subir imagenes,29,6541
229,229. Updating the other handlers with the following property,33,7237
229,229. Estilos CSS de la Paginación,41,8369
229,229. Recursos,46,9183
229,229. 229. Abstracci�n de base de datos,47,9716
229,229. 229. Introducción,49,10000
230,230. 230. Formatos de imagen para web,49,10001
230,230. 230. Creando nuestro esquema de base de datos,47,9717
230,230. TimeLine,46,9182
230,230. Creando el Sidebar del Blog,41,8370
230,230. Adding the UI for followers,33,7235
230,230. Mejoras en la subida de archivos,29,6539
230,230. Sending messages via the hub,25,5050
230,230. Introduction,24,4660
230,230. Configuracion de Orden de Compra,14,3533
230,230. Submitting the Location,10,2852
230,230. Creating Multiple Deployments,9,2548
230,230. The Method Shorthand Syntax,1,605
230,230. Storing Products in the Database,7,2047
230,230. Positioning the Entire Grid Content,8,2306
230,230. More Redux Basics,5,1691
230,230. Fixing a Bug,3,1192
231,231. Preparing a new Project,5,1690
231,231. Positioning Elements Individually,8,2305
231,231. Storing the Price as 128bit Decimal,7,2048
231,231. The this Keyword And Its Strange<br><span>Behavior</span>,1,539
231,231. Adding Ingredient Controls to a Form Array,3,1046
231,231. Pod-to-Pod Communication with IP Addresses &amp; Environment Variables,9,2549
231,231. Outputting Address &amp; Map,10,2851
231,231. Migration de Orden de Compra,14,3539
231,231. Checkout page layout,24,4659
231,231. Tracking the message groups,25,5080
231,231. Configurar cabeceras HTTP y acceso CORS en NodeJS,29,6538
231,231. Adding methods to follow and unfollow,33,7234
231,231. Estilos CSS del Sidebar,41,8371
231,231. Presupuesto,46,9181
231,231. 231. Definiendo variables de entorno,47,9718
231,231. 231. Guardando documentos en Photoshop,49,10002
232,232. 232. Exportando en JPG,49,10003
232,232. 232. Definiendo el blueprint,47,9719
232,232. Ejercicio 2,46,9180
232,232. Creando el Footer del Blog,41,8372
232,232. Making the follow button a component,33,7233
232,232. Backend Node,29,6537
232,232. Updating the message hub with group tracking,25,5049
232,232. Creating a stepper component,24,4658
232,232. Creacion de interfaces operations OrdenCompra,14,3549
232,232. Re-using the Maps Modal,10,2850
232,232. Using DNS for Pod-to-Pod Communication,9,2550
232,232. Adding new Ingredient Controls,3,1045
232,232. call() and apply(),1,528
232,232. Fetching Data From the Database,7,2018
232,232. Understanding Responsive Grids,8,2304
232,232. Creating a Redux Store for React,5,1689
233,233. Providing the Store,5,1688
233,233. Applying Autoflow,8,2303
233,233. Creating a More Realistic Setup,7,2017
233,233. What the Browser (Sometimes) Does to<br><span>this</span>,1,483
233,233. Validating User Input,3,1044
233,233. Which Approach Is Best? And a Challenge!,9,2551
233,233. Useful Resources &amp; Links,10,2856
233,233. Crear Controllers para Orden de Compra,14,3557
233,233. Setting up the stepper component,24,4657
233,233. Dealing with UTC date formats,25,5047
233,233. Instalación de Angular para el proyecto,29,6536
233,233. Getting a list of followings,33,7232
233,233. Creando la Pagina de Artículos,41,8373
233,233. Conceptos iniciales,46,9179
233,233. 233. Creando el HTML base,47,9720
233,233. 233. Exportando en GIF o PNG,49,10004
234,234. 234. Exportando en SVG,49,10005
234,234. 234. Agregando estilos a la base,47,9721
234,234. Lluvia de Ideas,46,9178
234,234. Acabando detalles Responsive del Blog,41,8374
234,234. Using MobX Reactions,33,7231
234,234. Especificaciones del proyecto,29,6535
234,234. Notifying users when they receive a message,25,5018
234,234. Creating the checkout components,24,4656
234,234. Generar Orden de Compra Operacion,14,3550
234,234. Module Introduction,10,2865
234,234. Challenge Solution,9,2552
234,234. Submitting the Recipe Edit Form,3,928
234,234. this and Arrow Functions,1,484
234,234. Getting a Single Product,7,2016
234,234. Comparing the Explicit &amp; Implicit Grid,8,2302
234,234. Using Redux Data in React Components,5,1687
235,235. Dispatching Actions From Inside Components,5,1686
235,235. Understanding auto-fill &amp; auto-fit,8,2301
235,235. Editing &amp; Deleting Products,7,2015
235,235. this - Summary,1,485
235,235. Adding a Delete and Clear (Cancel) Functionality,3,897
235,235. Adding a Containerized Frontend,9,2553
235,235. Understanding Capacitor &amp; Cordova,10,2866
235,235. Factorizar Generic Repositories,14,3564
235,235. Adding the checkout form,24,4693
235,235. Optimizing the presence,25,5019
235,"235. Crear componentes, rutas y páginas",29,6534
235,235. Summary of section 20,33,7230
235,235. Convirtiendo nuestro sitio en un Theme de Wordpress,41,8375
235,235. Arquitectura,46,9177
235,235. 235. Listando correos,47,9722
235,235. 235. Configurar el Quick Export,49,10006
236,236. 236. Guardar para web con Slice Tool,49,10007
236,236. 236. Agregando estilo a los correos listados,47,9723
236,236. Ejercicio 3,46,9176
236,236. Header del Theme,41,8376
236,236. Introduction,33,7236
236,236. Cargar estilos y fuentes,29,6540
236,236. Optimizing the messages,25,5020
236,236. Creating the address form,24,4714
236,236. Actualizar Generic Repository,14,3563
236,236. Using the Docs,10,2867
236,236. Deploying the Frontend with Kubernetes,9,2554
236,236. Redirecting the User (after Deleting a Recipe),3,896
236,236. Getters &amp; Setters,1,486
236,236. Creating a Dense Grid,8,2300
236,236. Redux with Class-based Components,5,1685
236,236. Implementing Pagination,7,1986
237,237. Adding an Index,7,1987
237,237. Attaching Payloads to Actions,5,1684
237,237. Styling the Project Form with Grid,8,2299
237,237. Wrap Up,1,487
237,237. Adding an Image Preview,3,895
237,237. Using a Reverse Proxy for the Frontend,9,2555
237,237. Using Capacitor v3,10,2882
237,237. Guardar una orden de compra,14,3562
237,237. Section 17 summary,25,5021
237,237. Creating the delivery form,24,4772
237,237. Estilos generales,29,6549
237,237. Adding a PagedList class,33,7245
237,237. Loop de Wordpress,41,8377
237,237. Layouts,46,9175
237,237. 237. Creando botones de navegaci�n,47,9724
237,237. 237. Generar Assets de imágenes a partir de Layers,49,10008
238,238. 238. Generando CSS a partir de un Layer,49,10009
238,238. 238. Agregando ruta para crear emails,47,9725
238,238. Usabilidad,46,9174
238,238. Single Page y Paginación,41,8378
238,238. Adding application layer pagination logic,33,7246
238,238. Estilos de la cabecera,29,6550
238,238. Introduction,25,5022
238,238. Consulta de orden de compra,14,3561
238,238. Delivery method template,24,4715
238,238. Using Capacitor Plugins,10,2881
238,238. Module Summary,9,2556
238,238. Providing the Recipe Service Correctly,3,894
238,238. Useful Resources &amp; Links,1,488
238,238. Comparing Grid &amp; Flexbox,8,2298
238,238. Signing Users Up,7,1988
238,238. Working with Multiple State Properties,5,1683
239,239. How To Work With Redux State Correctly,5,1682
239,239. Adding an Index to Make the Email Unique,7,1989
239,239. Next Steps,8,2297
239,239. Module Introduction,1,489
239,239. Deleting Ingredients and Some Finishing Touches,3,893
239,239. Module Resources,9,2557
239,239. Getting the User Location,10,2880
239,239. Implementar Controller de Consultas,14,3560
239,239. Implementing the unit of work,25,5023
239,239. Using the Http interceptor to send the token,24,4770
239,239. Estilos del lo,29,6551
239,239. Adding a pagination header,33,7247
239,239. Menús de Navegación,41,8379
239,239. Mockups,46,9173
239,239. 239. Agregando estilo al formulario de correo,47,9726
239,239. 239. Conclusión,49,10010
